Saint ID,Saint,Primary Museum Section,Alternative Museum Sections,Museum Section Tier,Museum Section Confidence,Museum Section Rationale,Museum Section Internal Placement Note,Family ID,Curatorial Family,Family Size,Spiritual regions,Sampradaya,Normalized places
reca65v4knrsB4aT0,"Mahant Sri Kundan Lal Ji Maharaj of Sutagaddi, Naimisharanya",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
recajYyhShlisOJnn,"Mahant Sri Nitya Gopal Das of Mani Ram Daski Chawani, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recLz9ok7TrQcVywL,"Mahant Sri Ramchandra Das Paramahamsa of Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,Digambhar Akhara,"Ayodhya, Uttar Pradesh, India"
recsVgLi5BR8WUgC5,Mahant Sri Satyanarayan Das of Chitrakoot ,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recsDSL4ZC6AAyqLs,Sant Sri Ramdas of Chitrakoot,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recIjI8boDx7IlPNt,"Sri 1008 Dayaram Das ji Maharaj of Paramahams Ashram, Hanuman Goofa Road, Ayodhya ",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
recdPAIgEUkvHfhJ5,Sri Abhiram Das ji Maharaj of Ayodhya ,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recKovBLT6U2tDvtm,"Sri Akhileshwardasji of Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recRhaivy8b5JReqr,"Sri Baba Haridas of Sudamakooti, Chitrakoot",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recXHLV91whcpphdx,"Sri Banvari Dasji Maharaj of Paramahams Ashram, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recx2hpjYEcEgUaay,"Sri Dharam Das ji Maharaj of near Hanuman Garhi, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recbNMDp29We7cQGI,Sri Divya Kala Ji Maharaj of Ayodhya ,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recRpYYMqnDvirUom,"Sri Gopal Das ji Maharaj,Mauni Baba of Paldev past Kailash Ashram,Janki Mandir,Gupt Godavari,  chitrakoot",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recx5Kig49bpnirqO,"Sri Gyan Das ji Maharaj of Hanuman Garhi, Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recBiZXx2h4Dh3FRT,Sri Hanumanji,Rama & Avadh,Needs Research,Featured,Medium,Spiritual region maps to Rama & Avadh. Explicit archivalist featured saint override: Sri Hanumanji. Tier proposed as Featured because the record appears to anchor or lead a family cluster.,,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recUCXeIHP8a7zgas,"Sri Haridas Ji Maharaj of Janaki Kund, Chitrakoot ",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recvI3Uhz3WXF50w4,Sri Jagadguru Paramahams Acharya Maharaj of Ayodhya ,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recH8V7mdq95sahLa,Sri Jagadguru Ramanand Acharya Swami Ramabhadracharya of Chitrakoot ,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recCyAdNrlxzB5XKq,Sri Kripashankar Bhavanishankar of Chitrakoot,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recPFkrXFaNMIxgpe,"Sri Mahatyagi Sarveshwar Das of Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
rechTVGtYaWDiEgeV,"Sri Narayan Das (Kulhadi) Baba of Sphatakshila, Chitrakoot",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recTPkHQoelfyY5dk,"Sri Narayanacharya of Achari Mandir, Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recMxxgYin72WeScy,"Sri Pahalwan Das Ji Maharaj of Ram Shaiyya, Chitrakoot ",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recrx8rsgiiMQf8gx,"Sri Paramahamsa Ramcharan Das ji Maharaj of Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recgodKdI9jfZDRgG,Sri Pratapanand Saraswati of Naimisharanya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
recW4czBU0Eyrg2hC,"Sri Ram Desikacharya Ji Maharaj of Purani Lanka, Chitrakoot ",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recWDJfidfYkEYtWC,Sri Ram Harshan Dasji Maharaj of Ayodhya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recBnB3h9PcZYQ1km,Sri Ram Harshan Dasji Maharaj of Ayodhya ,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recFVY9yiqwROEf5n,"Sri Ram Shankar Das ji Maharaj of Ram Vallabh Kunj Ashram, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recy9OaQmCVfjfKdK,"Sri Ram Vacan Das ji Maharaj of Sri Ram Janki Station, Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recQZKY6JlRy7W4tz,"Sri Siddha Baba of Tulsi Goofa, Ram Ghat, Chitrakoot ",Rama & Avadh,Needs Research,Secondary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.",Family FAM-050 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-050,,2,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recxBnhBorHWZg8dk,Sri Sitaram Das ji Maharaj of Chitrakoot,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recl1aYtJv4ERajp4,"Sri Sri 1008 Paramahamsa Sri Ramchandra Ji Maharaj of Chhawani, Naimisharanya",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
recIUFpO2Qy0MRJWw,"Sri Sri 108 Ram Santosh Das ji Maharaj of Basdev ghat, Ayodhya ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recv7zXTs4KFZpmFo,Sri Sri 108 Sri Baba Purushottam Dasji Maharaj of Naimisharanya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
recU2c10D4sEshtFf,"Sri Sri 108 Sri Mithila Bihari Sharan Ji Maharaj of Saryu Bihar Kunj, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recFQUEeA16FgGPSM,"Sri Sri 108 Sri Sant Sharan Ji Maharaj of Sri Saryu Bihar Kunj, Ayodhya, Uttar Pradesh ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recpMZXoBJW46F9v1,"Sri Sri 108 Sri Sita Vallabha Ji Maharaj of Sri Saryu Poihar Kanj, Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
reciUvVDyZiym916I,Sri Swami Balaram Prapannacharya of Chitrakoot,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recMUEcnvOplLQtHN,Sri Swami Hariharanand Sarawati Ji Maharaj of Naimisharanya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
recBgNdLpQrhMkSvx,"Sri Swami Ji Maharaj (Dharkundi Baba) of Sri Paramahamsa Ashram,Dharkundi, Satna, Chitrakoot",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
recSPWq50n8YKz7tG,Sri Swami Madhusudana Dasji of Naimisharanya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Naimisharanya,(No Sampradaya),"Naimisharanya, Uttar Pradesh, India"
rec1FF59paR7mqho6,Sri Swami Rampyare Das ji Maharaj of Chitrakoot,Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
rec2qVXux7hzL9YZN,"Sri Triveni Ram Das ji Maharaj of Sri Bade Hanumanji Temple, Janki Ghat, Ayodhya, Uttar Pradesh",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
recdZg8uX2d0sX8py,Sri Vaishnavdas Mahatyagi of Ayodhya,Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
rechKeEs92cvp6v9f,"Sri Valmiki Ashram in Lalapoor, Chitrakoot (Valmiki Ashram) ",Rama & Avadh,Needs Research,Tertiary,Low,"Name/place wording suggests Rama & Avadh, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Uttar Pradesh General,(No Sampradaya),"Chitrakoot, Uttar Pradesh, India"
reclSoV1Sfcra860e,"St Indrani Devi of Prachin Shayee Mandir, Ayodhya ",Rama & Avadh,Needs Research,Tertiary,Medium,"Spiritual region maps to Rama & Avadh. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Rama & Avadh,(No Sampradaya),"Ayodhya, Uttar Pradesh, India"
